,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.9984855651855469,0.9985466003417969,0.9986000061035156,0.9986305236816406,0.9986763000488281,0.9987220764160156,0.9987678527832031,0.9988059997558594,0.9988441467285156,0.9988746643066406,0.9987525939941406,0.9988059997558594,0.9988441467285156,0.9988822937011719,0.9989128112792969,0.9986991882324219,0.9987525939941406,0.9988059997558594,0.9988441467285156,0.9988822937011719,0.9985923767089844,0.9986534118652344,0.9987220764160156,0.9987754821777344,0.9988212585449219,0.9985008239746094,0.9985771179199219,0.9986534118652344,0.9987068176269531,0.9987602233886719
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.001514434814453125,0.001453399658203125,0.001399993896484375,0.001369476318359375,0.001323699951171875,0.001277923583984375,0.001232147216796875,0.001194000244140625,0.001155853271484375,0.001125335693359375,0.001247406005859375,0.001194000244140625,0.001155853271484375,0.001117706298828125,0.001087188720703125,0.001300811767578125,0.001247406005859375,0.001194000244140625,0.001155853271484375,0.001117706298828125,0.001407623291015625,0.001346588134765625,0.001277923583984375,0.001224517822265625,0.001178741455078125,0.001499176025390625,0.001422882080078125,0.001346588134765625,0.001293182373046875,0.001239776611328125
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.meanCI_95.lowerLimit,0.0009887759246991555,0.000995420554058296,0.0009984190752949892,0.0009995036115142018,0.0009994012427032776,0.001051340033217557,0.0010546638635309383,0.0010558417338076421,0.0010597114719914534,0.0010579929443632584,0.0013605126787508716,0.0013559835794223476,0.0013563410334360522,0.0013593950433947735,0.0013615553538540285,0.0018109563262442186,0.001809654562411654,0.0018110248549345709,0.0018153915582005851,0.001819839478073028,0.002351342787384932,0.0023452646156886833,0.0023470687825498005,0.0023528563089018698,0.002355979945805746,0.002886196454922164,0.0028804633007682686,0.0028852979959268503,0.002888345895270452,0.0028924861940337267
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.meanCI_95.upperLimit,0.001079392040635488,0.0010844690157723468,0.0010854936754912815,0.0010857070145112494,0.0010837646790260876,0.0011384848692548106,0.0011398521673263078,0.0011392787106833532,0.0011424636272525466,0.0011388690184064073,0.0014582563766972376,0.0014511483383347172,0.0014492744994593141,0.0014512462814111904,0.0014516885605379876,0.0019254446214272886,0.0019209805649553244,0.0019194572219629485,0.0019226752985240445,0.0019248332495818044,0.0024877631506262736,0.002477440804933751,0.0024751165984207156,0.002479156058607195,0.002479135379033958,0.0030420808029009774,0.0030313764731442266,0.0030318433443755556,0.0030321028752796344,0.003032491490462787
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.mean,0.0022344744977701864,0.0022403238310282326,0.0022423108462524314,0.0022429658582924297,0.0022419403783912337,0.002295287446546274,0.0022976173952115593,0.0022979066130194023,0.0023014466660378906,0.0022987907229081147,0.0026098295760032973,0.0026039978346778735,0.002603224817008094,0.0026057484542608336,0.002607047032934029,0.0030687367426516826,0.0030658428057067717,0.003065761562585251,0.0030695660290986707,0.0030728593729112993,0.0036202263430686033,0.003612004922983088,0.0036117353694024674,0.0036166672423685,0.003618202206485611,0.004164929213564355,0.0041566837310271386,0.004159330378435735,0.004161012994188396,0.0041632506867958505
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.stdDev,0.001141774593439088,0.0011436568903077518,0.001139054453044058,0.001143025721751944,0.0011371256327537694,0.00119621734272239,0.0011909818200174908,0.0011851757282453105,0.001191303383274036,0.001182630040063433,0.0013576402058098225,0.0013483233139868485,0.001340610291835058,0.0013462106544086657,0.0013407059558276492,0.0015555060289137348,0.0015455332642351064,0.001536810581359279,0.0015466936707157434,0.001539526065066399,0.0017805117262358957,0.0017677816559620305,0.0017577678218529426,0.0017670229804571261,0.001757357700571659,0.0019712810877151516,0.001958647036209454,0.0019566465321012552,0.001960403399474074,0.0019502283222459199
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.min,0.001199369940120266,0.001199369940120266,0.001199369940120266,0.001199369940120266,0.001199369940120266,0.001200026556402425,0.001200026556402425,0.001200026556402425,0.001200026556402425,0.001200026556402425,0.0012012026638631116,0.0012012026638631116,0.0012012026638631116,0.0012012026638631116,0.0012012026638631116,0.001200049441244829,0.001200049441244829,0.001200049441244829,0.001200049441244829,0.001200049441244829,0.0012015504915131362,0.0012015504915131362,0.0012015504915131362,0.0012015504915131362,0.0012015504915131362,0.001203149697817026,0.001203149697817026,0.001203149697817026,0.001203149697817026,0.001203149697817026
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.firstQuartile,0.0014878328564961896,0.0014890144206363342,0.0014884786257509473,0.0014892461400556314,0.0014890354599068965,0.001518192506216406,0.0015193805951603462,0.001521975430660405,0.0015230407066747199,0.0015249543329782169,0.0016911817014367738,0.0016878360085397697,0.001692359632715789,0.0016924646960139592,0.001694081088795704,0.002005460274120997,0.002004379768586908,0.0020064410825043734,0.0020082146227900395,0.0020097285713346074,0.0024298873934018445,0.0024182697013697954,0.0024203412634955183,0.0024181731992352047,0.0024257302951424323,0.002817632146078965,0.0028141214423978806,0.00281400862960948,0.0028098732697269544,0.0028142342551862815
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.median,0.0018843817277998227,0.0018857312165075136,0.0018867750465726512,0.0018867750465726512,0.0018867750465726512,0.001932008684375765,0.0019372324362751,0.0019428328277608681,0.0019514534524818965,0.001951526274268482,0.002262310850130747,0.0022591068629787226,0.002263856857499208,0.002262310850130747,0.0022659840238663446,0.00272354071434381,0.0027249401230577753,0.0027279336808794215,0.002728657924492243,0.002731528041546606,0.0032516784613942015,0.003247214975342631,0.0032535685073831404,0.0032557741925203776,0.0032633060920635895,0.003787231827230497,0.0037847995513357728,0.0037979484003086254,0.003799972489649199,0.003806604595315009
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.0025778942617070222,0.002582860183773936,0.0025957713235285015,0.0025949168706417215,0.00260069306584393,0.0026530313898274144,0.0026550555260429947,0.0026546395470936662,0.002655692350473888,0.0026529284605692083,0.0030669140481620694,0.0030595459707134075,0.0030547194136548556,0.0030632917990873762,0.0030700614205535965,0.003675503818638725,0.0036724354866499234,0.003671978555011847,0.00367539540059696,0.003686042431898625,0.0043883756056057556,0.004377938628092508,0.0043811807256013465,0.004382907615055338,0.004388869599665371,0.0050928637511047856,0.005084790960072468,0.00508959710091897,0.0050928637511047856,0.005096982834922726
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.max,0.011678250362801682,0.011678250362801682,0.011678250362801682,0.011678250362801682,0.011678250362801682,0.012593309349340606,0.012593309349340606,0.012593309349340606,0.012593309349340606,0.012593309349340606,0.01519073837269603,0.01519073837269603,0.01519073837269603,0.01519073837269603,0.01519073837269603,0.017788167396051456,0.017788167396051456,0.017788167396051456,0.017788167396051456,0.017788167396051456,0.020385596419406744,0.020385596419406744,0.020385596419406744,0.020385596419406744,0.020385596419406744,0.02098697222525685,0.02098697222525685,0.02098697222525685,0.02098697222525685,0.02098697222525685
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.range,0.010478880422681417,0.010478880422681417,0.010478880422681417,0.010478880422681417,0.010478880422681417,0.01139328279293818,0.01139328279293818,0.01139328279293818,0.01139328279293818,0.01139328279293818,0.013989535708832919,0.013989535708832919,0.013989535708832919,0.013989535708832919,0.013989535708832919,0.016588117954806626,0.016588117954806626,0.016588117954806626,0.016588117954806626,0.016588117954806626,0.01918404592789361,0.01918404592789361,0.01918404592789361,0.01918404592789361,0.01918404592789361,0.019783822527439824,0.019783822527439824,0.019783822527439824,0.019783822527439824,0.019783822527439824
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveCount,2437,2532,2627,2699,2789,2892,3000,3097,3181,3282,2961,3081,3194,3297,3396,2833,2958,3083,3190,3300,2614,2745,2892,3004,3125,2454,2585,2736,2854,2978
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.9984855651855469,0.9985466003417969,0.9986000061035156,0.9986305236816406,0.9986763000488281,0.9987220764160156,0.9987678527832031,0.9988059997558594,0.9988441467285156,0.9988746643066406,0.9987525939941406,0.9988059997558594,0.9988441467285156,0.9988822937011719,0.9989128112792969,0.9986991882324219,0.9987525939941406,0.9988059997558594,0.9988441467285156,0.9988822937011719,0.9985923767089844,0.9986534118652344,0.9987220764160156,0.9987754821777344,0.9988212585449219,0.9985008239746094,0.9985771179199219,0.9986534118652344,0.9987068176269531,0.9987602233886719
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.001514434814453125,0.001453399658203125,0.001399993896484375,0.001369476318359375,0.001323699951171875,0.001277923583984375,0.001232147216796875,0.001194000244140625,0.001155853271484375,0.001125335693359375,0.001247406005859375,0.001194000244140625,0.001155853271484375,0.001117706298828125,0.001087188720703125,0.001300811767578125,0.001247406005859375,0.001194000244140625,0.001155853271484375,0.001117706298828125,0.001407623291015625,0.001346588134765625,0.001277923583984375,0.001224517822265625,0.001178741455078125,0.001499176025390625,0.001422882080078125,0.001346588134765625,0.001293182373046875,0.001239776611328125
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.0021891421009539516,0.002195776676186016,0.0021987525864220698,0.002199842692849407,0.00219973767577537,0.00225168940091899,0.002254998658129286,0.002256165097076073,0.002260047021524801,0.0022583298088880654,0.0025609281460705884,0.0025563871676274664,0.0025567314322230503,0.0025597959037407052,0.0025619543818338085,0.003011456548307551,0.0030101453517346736,0.003011512823143727,0.0030158918960769775,0.0030203319435281656,0.0035519691982365703,0.0035458726393163024,0.003547670722483951,0.003553477249723673,0.0035565865288267997,0.004086934108485643,0.004081177641726653,0.004086012413421477,0.004089088878005136,0.004093205357092762
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.002279806894586421,0.002284870985870449,0.002285869106082793,0.0022860890237354527,0.0022841430810070975,0.0023388854921735577,0.0023402361322938325,0.0023396481289627317,0.0023428463105509803,0.002339251636928164,0.002658731005936006,0.0026516085017282806,0.0026497182017931374,0.002651701004780962,0.00265213968403425,0.0031260169369958144,0.00312154025967887,0.0031200103020267754,0.003123240162120364,0.003125386802294433,0.0036884834879006363,0.003678137206649873,0.003675800016320984,0.003679857235013327,0.0036798178841444228,0.004242924318643067,0.004232189820327624,0.004232648343449994,0.004232937110371656,0.004233296016498939
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.mean,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveCount,2437,2532,2627,2699,2789,2892,3000,3097,3181,3282,2961,3081,3194,3297,3396,2833,2958,3083,3190,3300,2614,2745,2892,3004,3125,2454,2585,2736,2854,2978
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.9984855651855469,0.9985466003417969,0.9986000061035156,0.9986305236816406,0.9986763000488281,0.9987220764160156,0.9987678527832031,0.9988059997558594,0.9988441467285156,0.9988746643066406,0.9987525939941406,0.9988059997558594,0.9988441467285156,0.9988822937011719,0.9989128112792969,0.9986991882324219,0.9987525939941406,0.9988059997558594,0.9988441467285156,0.9988822937011719,0.9985923767089844,0.9986534118652344,0.9987220764160156,0.9987754821777344,0.9988212585449219,0.9985008239746094,0.9985771179199219,0.9986534118652344,0.9987068176269531,0.9987602233886719
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.001514434814453125,0.001453399658203125,0.001399993896484375,0.001369476318359375,0.001323699951171875,0.001277923583984375,0.001232147216796875,0.001194000244140625,0.001155853271484375,0.001125335693359375,0.001247406005859375,0.001194000244140625,0.001155853271484375,0.001117706298828125,0.001087188720703125,0.001300811767578125,0.001247406005859375,0.001194000244140625,0.001155853271484375,0.001117706298828125,0.001407623291015625,0.001346588134765625,0.001277923583984375,0.001224517822265625,0.001178741455078125,0.001499176025390625,0.001422882080078125,0.001346588134765625,0.001293182373046875,0.001239776611328125
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.meanCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.mean,2.2314320886335675,2.4612954186413907,2.748382185001907,3.04334938866247,3.48368590892793,2.865836791147994,3.1153333333333326,3.4091055860510187,3.6834328827412786,4.1691042047532045,3.8010807159743316,4.130152547874072,4.54132748904195,4.889899909008188,5.363957597173151,5.021884927638549,5.398580121703858,5.935776840739541,6.465517241379311,7.071818181818196,6.3963274674827835,6.879417122040074,7.573997233748269,8.160119840213055,8.92864,7.924612876935617,8.503675048355898,9.328216374269003,9.947091800981077,10.763263935527178
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.stdDev,2.739622328286586,3.2272794510985188,3.9045485136326366,4.604278480580134,5.603356102250551,3.5568197425603754,4.0193801380876755,4.7100922221448025,5.325747855859195,6.523984473654469,4.764304086249429,5.268468099275654,6.166726349138341,6.8151528785627855,7.779625752645212,6.251854050832588,6.7926703130588555,7.819203050486204,8.886866137448036,10.024371318778103,7.560178388190714,8.29584811035267,9.476347598941958,10.467239258177448,11.774273246096831,8.935084394444583,9.795079463181056,11.171674512183996,12.032072615316165,13.2266120149062
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.median,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,6,6
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.thirdQuartile,2,2,3,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,10,10,11,11,12,13
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.max,37,46,49,54,55,41,43,49,61,76,63,63,63,63,76,68,68,72,80,81,69,81,81,90,90,72,81,107,107,107
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.range,36,45,48,53,54,40,42,48,60,75,62,62,62,62,75,67,67,71,79,80,68,80,80,89,89,71,80,106,106,106
