,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.9985542297363281,0.9986000061035156,0.9986534118652344,0.9986915588378906,0.9987220764160156,0.9987602233886719,0.9987907409667969,0.9988288879394531,0.9988594055175781,0.9988822937011719,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9988670349121094,0.9988899230957031,0.9986610412597656,0.9987144470214844,0.9987678527832031,0.9988059997558594,0.9988365173339844,0.9985542297363281,0.9986152648925781,0.9986763000488281,0.9987297058105469,0.9987678527832031,0.9984245300292969,0.9985008239746094,0.9985771179199219,0.9986305236816406,0.9986763000488281
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.001445770263671875,0.001399993896484375,0.001346588134765625,0.001308441162109375,0.001277923583984375,0.001239776611328125,0.001209259033203125,0.001171112060546875,0.001140594482421875,0.001117706298828125,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001132965087890625,0.001110076904296875,0.001338958740234375,0.001285552978515625,0.001232147216796875,0.001194000244140625,0.001163482666015625,0.001445770263671875,0.001384735107421875,0.001323699951171875,0.001270294189453125,0.001232147216796875,0.001575469970703125,0.001499176025390625,0.001422882080078125,0.001369476318359375,0.001323699951171875
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.meanCI_95.lowerLimit,0.0010273622824240338,0.001025736724891385,0.0010397016284643297,0.001050632967693219,0.001055302032456858,0.0011731814449505806,0.0011687012086376784,0.0011705106611055404,0.0011743103489955937,0.0011725051835414604,0.001579264489543077,0.0015792530432775333,0.00157962062932548,0.0015823823234882917,0.0015820328127783302,0.0020817765065603623,0.0020847707871950545,0.0020820151936206573,0.0020871248842195943,0.002090940112145057,0.0026203802706896997,0.0026239763230058756,0.002628019893964754,0.002637473908314499,0.0026426170476491597,0.0032342024637532205,0.0032375779076672046,0.0032420305571024956,0.003257210928699289,0.0032645819433005075
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin.meanCI_95.upperLimit,0.0011215180752684691,0.001117456770848008,0.0011356080332882322,0.00114563640326506,0.0011490838336892756,0.0012629895151444416,0.0012564060007896904,0.0012616035584707543,0.0012642809266376841,0.0012613809216385624,0.0016820788319321179,0.0016793901218799727,0.0016803416820244904,0.0016816828543390757,0.001679847920372514,0.0022054069469703134,0.0022050751307825444,0.0022019642528879934,0.00220493391219294,0.0022066631875836662,0.0027669951928692587,0.0027665956933094534,0.0027696975461150475,0.0027766150514432794,0.002778953607251315,0.0034054415665964025,0.003403618362544378,0.0034060985920033883,0.0034179713139661978,0.003421925146689693
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.mean,0.0022746371081228084,0.0022718001844843684,0.00228787166817863,0.002298335447397203,0.002302394515337206,0.002418313506711092,0.0024127839652549757,0.0024163009014711604,0.002419534252769171,0.002417183111484359,0.002830955672268146,0.0028296030807247853,0.0028302610647734376,0.0028323060803034936,0.0028312137051234136,0.0033439405826016584,0.0033452796193017722,0.0033423342695833996,0.0033463605608267696,0.0033491381693549825,0.0038941467142795975,0.0038957561379277944,0.003899317518699243,0.003907474193540309,0.003911222889739562,0.004520430399791226,0.004521227344293987,0.0045246841816733345,0.004538158104290385,0.004543829144193556
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.stdDev,0.0012112516100805217,0.0012003840249832651,0.0012787689020040465,0.0012858272413972045,0.0012847520279045375,0.0012483542463136911,0.0012372579593444236,0.0013054812126502427,0.001305859268146973,0.0013036500131660968,0.001423936267695778,0.0014108785969888435,0.0014436512869916394,0.0014443423198361156,0.0014399233471914996,0.0016573450038259098,0.0016454262401091374,0.0016742727970869386,0.0016727238919385917,0.0016641825970517168,0.001887883853503555,0.0018777712644569972,0.0019083939720790748,0.0019098513158519906,0.0019002050373345997,0.002113156080473908,0.0021017343052920708,0.002130587700411165,0.0021294822635299004,0.0021213460840180448
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.min,0.00119961787187796,0.00119961787187796,0.00119961787187796,0.00119961787187796,0.00119961787187796,0.0012002586905487638,0.0012002586905487638,0.0012002586905487638,0.0012002586905487638,0.0012002586905487638,0.0012024949868220415,0.0012024949868220415,0.001200853239465565,0.001200853239465565,0.001200853239465565,0.0012016514168732859,0.0012016514168732859,0.0012016514168732859,0.0012016514168732859,0.0012016514168732859,0.0012047457423402111,0.0012047457423402111,0.0012047457423402111,0.0012047457423402111,0.0012047457423402111,0.0012012384179422727,0.0012012384179422727,0.0012012384179422727,0.0012012384179422727,0.0012012384179422727
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.firstQuartile,0.0014919969349277817,0.0014950282069304609,0.0014949269700303635,0.0014957274507240886,0.0014968439978342194,0.0015937840452472565,0.0015931128554492289,0.0015857308901915,0.0015921083424776839,0.0015870589695360427,0.0018359969742486842,0.0018387923366473733,0.001839313278845455,0.0018395130431993255,0.0018407719751364015,0.0021586939920642343,0.002176384914187317,0.002172028605665517,0.0021833173536535883,0.0021946729192073382,0.0025662288160401654,0.002573208906867848,0.002573208906867848,0.0025791750735354195,0.0025939905705769416,0.0030636692709108833,0.0030674233828372893,0.003062522743759092,0.0030710003484889664,0.0030824874097282865
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.median,0.0019139114792318028,0.0019156529092382235,0.001916304109420185,0.001924593039494838,0.001927529844930172,0.0020779535266849366,0.002078175802337712,0.0020705856181633658,0.0020706228298985833,0.0020694054070133677,0.002508793125150952,0.0025132613104518154,0.0025096397948058866,0.0025103259839849117,0.0025107811329807598,0.0030234937349241623,0.003028556886844916,0.003024410007361515,0.0030287005995126024,0.0030335231628242833,0.003535353824157463,0.0035441135942885886,0.0035467074768279158,0.003565585819172104,0.003572924759005588,0.004151353302127526,0.004182621444723946,0.004187421469371802,0.004197669388719445,0.004208846929421296
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.002647005384415694,0.0026459232968986854,0.0026512190651991475,0.002667934909065933,0.0026697626665925385,0.002838249457454142,0.002832716841050736,0.0028317774445185163,0.0028331963791439624,0.002831871361933069,0.003414250260827264,0.003413880772332462,0.0034047535672611998,0.00340639660495901,0.0034015159570572485,0.004122263965511706,0.004123407229349351,0.0041167384562690885,0.0041167384562690885,0.00411887139166364,0.0048498554217462015,0.004850793325934673,0.004839167034274424,0.0048504342332399645,0.004854648684228064,0.005603764896361941,0.005610202252577903,0.005604217984444787,0.005610227673534624,0.005619988769255981
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.max,0.015997565992044844,0.015997565992044844,0.019368305079415435,0.019368305079415435,0.019368305079415435,0.016736518777840017,0.016736518777840017,0.02055406841929057,0.02055406841929057,0.02055406841929057,0.01747547156363505,0.01747547156363505,0.021739831759165704,0.021739831759165704,0.021739831759165704,0.018214424349430085,0.018214424349430085,0.022925595099040838,0.022925595099040838,0.022925595099040838,0.01895337713522526,0.01895337713522526,0.024111358438915972,0.024111358438915972,0.024111358438915972,0.019692329921020293,0.019692329921020293,0.025297121778791107,0.025297121778791107,0.025297121778791107
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.summary.range,0.014797948120166883,0.014797948120166883,0.018168687207537476,0.018168687207537476,0.018168687207537476,0.015536260087291254,0.015536260087291254,0.019353809728741806,0.019353809728741806,0.019353809728741806,0.01627297657681301,0.01627297657681301,0.02053897851970014,0.02053897851970014,0.02053897851970014,0.017012772932556798,0.017012772932556798,0.02172394368216755,0.02172394368216755,0.02172394368216755,0.017748631392885048,0.017748631392885048,0.022906612696575762,0.022906612696575762,0.022906612696575762,0.01849109150307802,0.01849109150307802,0.024095883360848835,0.024095883360848835,0.024095883360848835
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveCount,2543,2632,2731,2814,2883,2969,3058,3155,3236,3305,2947,3050,3156,3250,3329,2761,2874,2993,3097,3177,2547,2663,2787,2894,2984,2339,2461,2590,2695,2792
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.9985542297363281,0.9986000061035156,0.9986534118652344,0.9986915588378906,0.9987220764160156,0.9987602233886719,0.9987907409667969,0.9988288879394531,0.9988594055175781,0.9988822937011719,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9988670349121094,0.9988899230957031,0.9986610412597656,0.9987144470214844,0.9987678527832031,0.9988059997558594,0.9988365173339844,0.9985542297363281,0.9986152648925781,0.9986763000488281,0.9987297058105469,0.9987678527832031,0.9984245300292969,0.9985008239746094,0.9985771179199219,0.9986305236816406,0.9986763000488281
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.001445770263671875,0.001399993896484375,0.001346588134765625,0.001308441162109375,0.001277923583984375,0.001239776611328125,0.001209259033203125,0.001171112060546875,0.001140594482421875,0.001117706298828125,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001132965087890625,0.001110076904296875,0.001338958740234375,0.001285552978515625,0.001232147216796875,0.001194000244140625,0.001163482666015625,0.001445770263671875,0.001384735107421875,0.001323699951171875,0.001270294189453125,0.001232147216796875,0.001575469970703125,0.001499176025390625,0.001422882080078125,0.001369476318359375,0.001323699951171875
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.002227559188983857,0.002225940259924474,0.002239910772223329,0.0022508263644724306,0.0022554966514294933,0.0023734091152325066,0.0023689311391154183,0.0023707468492011087,0.002374540917203769,0.0023727372475070784,0.002779544612648549,0.002779530981754093,0.0027798936249254073,0.0027826486173454117,0.00278229910052222,0.003282119615961725,0.0032851219352700817,0.003282351165838558,0.003287447752084461,0.0032912688412398447,0.0038208276572183797,0.003824435835367951,0.003828464946204087,0.003837890678073004,0.0038430428693135357,0.004434791212692384,0.004438189115421202,0.004442629076799119,0.004457759091935758,0.004465140893435539
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.00232171502726176,0.002317660109044263,0.002335832564133931,0.0023458445303219753,0.002349292379244919,0.0024632178981896773,0.002456636791394533,0.002461854953741212,0.002464527588334573,0.0024616289754616394,0.002882366731887743,0.0028796751796954776,0.002880628504621468,0.0028819635432615755,0.002880128309724607,0.0034057615492415916,0.003405437303333463,0.0034023173733282413,0.0034052733695690784,0.0034070074974701203,0.003967465771340815,0.003967076440487638,0.0039701700911943996,0.003977057709007614,0.003979402910165589,0.004606069586890068,0.004604265573166772,0.00460673928654755,0.004618557116645012,0.004622517394951572
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.mean,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveCount,2543,2632,2731,2814,2883,2969,3058,3155,3236,3305,2947,3050,3156,3250,3329,2761,2874,2993,3097,3177,2547,2663,2787,2894,2984,2339,2461,2590,2695,2792
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.9985542297363281,0.9986000061035156,0.9986534118652344,0.9986915588378906,0.9987220764160156,0.9987602233886719,0.9987907409667969,0.9988288879394531,0.9988594055175781,0.9988822937011719,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9988670349121094,0.9988899230957031,0.9986610412597656,0.9987144470214844,0.9987678527832031,0.9988059997558594,0.9988365173339844,0.9985542297363281,0.9986152648925781,0.9986763000488281,0.9987297058105469,0.9987678527832031,0.9984245300292969,0.9985008239746094,0.9985771179199219,0.9986305236816406,0.9986763000488281
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.001445770263671875,0.001399993896484375,0.001346588134765625,0.001308441162109375,0.001277923583984375,0.001239776611328125,0.001209259033203125,0.001171112060546875,0.001140594482421875,0.001117706298828125,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001132965087890625,0.001110076904296875,0.001338958740234375,0.001285552978515625,0.001232147216796875,0.001194000244140625,0.001163482666015625,0.001445770263671875,0.001384735107421875,0.001323699951171875,0.001270294189453125,0.001232147216796875,0.001575469970703125,0.001499176025390625,0.001422882080078125,0.001369476318359375,0.001323699951171875
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.meanCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.mean,1.951238694455369,2.1003039513677835,2.309044306114977,2.5536602700781836,2.8161637183489443,2.576288312563155,2.7429692609548746,2.9467511885895417,3.1885043263288027,3.4360060514372197,3.487953851374283,3.699344262295082,3.94169835234474,4.228923076923072,4.587563832982874,4.661354581673307,4.925191370911621,5.278984296692283,5.645786244752996,6.061378659112382,5.928936003140951,6.233946676680436,6.640832436311444,7.138217000691095,7.684316353887406,7.16417272338605,7.575782202356765,8.047876447876442,8.63079777365492,9.257879656160457
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.stdDev,2.2506187275963163,2.5187642259069105,2.9286488530770725,3.698531010893627,4.434916298125896,3.045199189794832,3.314897028440362,3.6544226296044453,4.423452055447614,5.093398711646155,4.082995151840588,4.33816907815355,4.651645330194259,5.339841401763663,6.201124402313697,5.229111880902378,5.531635944422865,6.2166771593698575,6.881997906911044,7.653776811750585,6.509650139580181,6.850426542145156,7.476439981605249,8.308365450992111,9.26035360260307,7.472760848163776,7.999723486564269,8.61623462761751,9.585771978249857,10.502637000555987
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.median,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,5,5,6
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.thirdQuartile,2,2,2,3,3,3,3,3,3,4,4,4,5,5,5,6,6,7,7,7,7,8,8,9,9,9,10,10,11,12
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.max,31,31,44,67,67,33,33,44,68,68,38,38,38,69,69,50,50,106,106,106,58,62,106,106,106,74,74,107,107,107
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.range,30,30,43,66,66,32,32,43,67,67,37,37,37,68,68,49,49,105,105,105,57,61,105,105,105,73,73,106,106,106
