,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeCount,1270,1195,1139,1093,1030,1471,1384,1312,1242,1181,1721,1611,1529,1449,1384,2025,1900,1805,1716,1632,2270,2135,2028,1930,1832,2453,2319,2212,2112,2012
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.positiveProportion,0.1383989145183175,0.11742983751846381,0.10031595576619273,0.08688387635756056,0.07788719785138765,0.07484276729559748,0.06233062330623306,0.05270758122743682,0.04681504221028396,0.04294975688816856,0.04069119286510591,0.03705917513448894,0.03350189633375474,0.030120481927710843,0.028089887640449437,0.029707714422616195,0.02663934426229508,0.023268398268398268,0.021106674272675412,0.01981981981981982,0.02700385769395628,0.024223034734917732,0.021235521235521235,0.018810371123538384,0.01822079314040729,0.025814138204924543,0.02316764953664701,0.01993797075764289,0.0172173103769195,0.016617790811339198
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeProportion,0.8616010854816825,0.8825701624815362,0.8996840442338072,0.9131161236424394,0.9221128021486124,0.9251572327044025,0.9376693766937669,0.9472924187725632,0.953184957789716,0.9570502431118314,0.9593088071348941,0.962940824865511,0.9664981036662452,0.9698795180722891,0.9719101123595506,0.9702922855773838,0.9733606557377049,0.9767316017316018,0.9788933257273246,0.9801801801801802,0.9729961423060437,0.9757769652650823,0.9787644787644788,0.9811896288764617,0.9817792068595927,0.9741858617950755,0.976832350463353,0.9800620292423571,0.9827826896230805,0.9833822091886608
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.12116240419882124,0.10075500127659942,0.08431401787587628,0.07153972985850042,0.06285074724079567,0.06238572222631682,0.05054091373433266,0.04154132058043773,0.03599420695330488,0.032335525586887154,0.03203338657068701,0.02853176484048117,0.025195945228547727,0.022049869399472892,0.02014503050386236,0.022850135324329182,0.019956745085169054,0.01689174371364313,0.014905042806082429,0.013679353181306307,0.020809979690178962,0.018193888271966406,0.015473001251809844,0.013276558329626334,0.01264690305131297,0.019975075937624105,0.017497344687894902,0.01457866758279796,0.012152159252850164,0.01153427228433529
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.15709064644097956,0.1357819262776452,0.11820022378110961,0.10428973447310494,0.09519017970017696,0.08889249165852864,0.07589789910045097,0.06582145828632671,0.05973414833144966,0.05580442419314886,0.050890143233929735,0.04726000624506757,0.04359293526554228,0.04009883375052945,0.03805205527316319,0.0379210574008885,0.034789546591336595,0.031215818413408286,0.02897459509980658,0.02772051836993243,0.034416094083822804,0.031567120246956945,0.028400472692541173,0.025835872120704515,0.025370361720634043,0.032782058473424934,0.03005016201568835,0.026589011216406597,0.02365437503635412,0.023141310944468623
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.8429093535590203,0.8642180737223548,0.8817997762188903,0.8957102655268949,0.9048098202998232,0.9111075083414714,0.924102100899549,0.9341785417136733,0.9402658516685505,0.9441955758068512,0.9491098567660702,0.9527399937549326,0.9564070647344577,0.9599011662494705,0.9619479447268369,0.9620789425991115,0.9652104534086635,0.9687841815865919,0.9710254049001934,0.9722794816300675,0.9655839059161773,0.968432879753043,0.9715995273074589,0.9741641278792954,0.974629638279366,0.967217941526575,0.9699498379843119,0.9734109887835934,0.976345624963646,0.9768586890555313
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.8788375958011787,0.8992449987234006,0.9156859821241237,0.9284602701414997,0.9371492527592042,0.9376142777736831,0.9494590862656673,0.9584586794195624,0.9640057930466952,0.9676644744131129,0.9679666134293131,0.9714682351595187,0.9748040547714523,0.9779501306005272,0.9798549694961378,0.9771498646756707,0.9800432549148309,0.9831082562863569,0.9850949571939176,0.9863206468186937,0.9791900203098209,0.9818061117280336,0.9845269987481902,0.9867234416703738,0.987353096948687,0.980024924062376,0.982502655312105,0.985421332417202,0.9878478407471499,0.9884657277156648
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,-0.0018169334208469707,-0.002278065779688524,-0.002758071607820003,-0.003211976278242058,-0.0036644769431407043,-0.002554913266177402,-0.003037729680912412,-0.0035425777009020485,-0.004024392071090581,-0.004490297537492265,-0.0030702025410674063,-0.0035710847924962878,-0.004076994295993793,-0.004582033898274237,-0.005072286055789832,-0.003359373173947339,-0.0038758067622506475,-0.004399932951111848,-0.004922510591352879,-0.005425635202832587,-0.003517928235961847,-0.004029782108514921,-0.004557372790712861,-0.005089500581029146,-0.0055937598046151395,-0.0036014848516798433,-0.004118781417842181,-0.004649824749383845,-0.005187708853380833,-0.0056929907295895765
backtestResult.results.groupedByPriceTargetReached.false.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,-0.0016369399560966068,-0.0020716494211979403,-0.0025255094504496116,-0.002953563100640778,-0.0033758005325280564,-0.0023814242805077143,-0.002837829163306699,-0.0033167815066851877,-0.0037687904384031577,-0.004205101523258658,-0.002912554758224754,-0.00338802781514495,-0.00386951249764749,-0.004346124761675859,-0.004808610752695121,-0.003213506692609675,-0.003706516576403075,-0.004207579642225203,-0.004703917276403148,-0.005179866755005634,-0.003374700377880948,-0.0038652735980450642,-0.0043711239743480885,-0.004878695485123047,-0.0053574320875644935,-0.0034600652362090202,-0.003957578748681814,-0.004468304128350505,-0.00498351518056719,-0.005466521016474187
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.thirdQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeCount,1474,1354,1266,1197,1117,1590,1476,1385,1303,1234,1794,1673,1582,1494,1424,2087,1952,1848,1753,1665,2333,2188,2072,1967,1866,2518,2374,2257,2149,2046
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.002498626708984375,0.002719879150390625,0.002910614013671875,0.003078460693359375,0.003299713134765625,0.002315521240234375,0.002498626708984375,0.002658843994140625,0.002826690673828125,0.002986907958984375,0.002056121826171875,0.002201080322265625,0.002330780029296875,0.002468109130859375,0.002590179443359375,0.001766204833984375,0.001888275146484375,0.001995086669921875,0.002101898193359375,0.002216339111328125,0.001583099365234375,0.001682281494140625,0.001781463623046875,0.001873016357421875,0.001972198486328125,0.001461029052734375,0.001552581787109375,0.001636505126953125,0.001712799072265625,0.001804351806640625
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.9975013732910156,0.9972801208496094,0.9970893859863281,0.9969215393066406,0.9967002868652344,0.9976844787597656,0.9975013732910156,0.9973411560058594,0.9971733093261719,0.9970130920410156,0.9979438781738281,0.9977989196777344,0.9976692199707031,0.9975318908691406,0.9974098205566406,0.9982337951660156,0.9981117248535156,0.9980049133300781,0.9978981018066406,0.9977836608886719,0.9984169006347656,0.9983177185058594,0.9982185363769531,0.9981269836425781,0.9980278015136719,0.9985389709472656,0.9984474182128906,0.9983634948730469,0.9982872009277344,0.9981956481933594
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.priceTargetsReached.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.mean,4.082089552238807,4.874446085672077,5.875197472353868,6.8145363408521336,8.194270367054608,5.862264150943396,7.004742547425475,8.270036101083033,9.658480429777425,11.527552674230137,8.21014492753624,9.863120143454871,11.445638432364095,13.206157965194112,15.360252808988763,10.421657882127452,12.374999999999995,14.114718614718617,16.156873930405002,18.421621621621618,12.187312473210463,14.350548446069462,16.236486486486474,18.57193695983731,20.845659163987158,13.647736298649727,16.078348778433018,18.27470093043863,20.91437878082828,23.46871945259039
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.stdDev,6.02084335968246,6.811725024415731,7.988246365786394,8.930651956658085,11.056665845317394,7.717186195417129,9.280815525320454,10.938840966457422,13.28139915776009,16.599855460364985,11.155139206195651,13.20422159803744,14.961405649756351,17.27234476656961,20.63214254287079,14.29407853758345,16.862234621561836,18.532280323739464,21.32992436290232,24.351418840228273,17.221530369115776,20.897316062813204,23.11848975657009,26.760605288026994,29.231071186359195,19.14358831095958,22.990786068522127,26.251069595087706,30.05057999991546,33.21770448818719
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,2,2,2,2,2,3,3,4,3,3,4,4,4,3,3,4,5,5,3,4,4,5,6
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.median,2,2,3,4,4,3,4,5,6,7,5,6,7,8,9,6,7,8,9,11,7,8,9,10,12,7,9,10,12,13
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.thirdQuartile,5,6,8,9,11,7,9,10,12,14,10,12,14,16,18,12,15,17,19,22,14,17,19,22,24,16,19,21,24,27
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.max,78,78,78,78,97,82,94,113,179,192,102,104,113,179,192,217,285,290,353,358,222,285,349,356,358,222,285,349,356,358
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.summary.range,77,77,77,77,96,81,93,112,178,191,101,103,112,178,191,216,284,289,352,357,221,284,348,355,357,221,284,348,355,357
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveCount,1474,1354,1266,1197,1117,1590,1476,1385,1303,1234,1794,1673,1582,1494,1424,2087,1952,1848,1753,1665,2333,2188,2072,1967,1866,2518,2374,2257,2149,2046
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9975013732910156,0.9972801208496094,0.9970893859863281,0.9969215393066406,0.9967002868652344,0.9976844787597656,0.9975013732910156,0.9973411560058594,0.9971733093261719,0.9970130920410156,0.9979438781738281,0.9977989196777344,0.9976692199707031,0.9975318908691406,0.9974098205566406,0.9982337951660156,0.9981117248535156,0.9980049133300781,0.9978981018066406,0.9977836608886719,0.9984169006347656,0.9983177185058594,0.9982185363769531,0.9981269836425781,0.9980278015136719,0.9985389709472656,0.9984474182128906,0.9983634948730469,0.9982872009277344,0.9981956481933594
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.002498626708984375,0.002719879150390625,0.002910614013671875,0.003078460693359375,0.003299713134765625,0.002315521240234375,0.002498626708984375,0.002658843994140625,0.002826690673828125,0.002986907958984375,0.002056121826171875,0.002201080322265625,0.002330780029296875,0.002468109130859375,0.002590179443359375,0.001766204833984375,0.001888275146484375,0.001995086669921875,0.002101898193359375,0.002216339111328125,0.001583099365234375,0.001682281494140625,0.001781463623046875,0.001873016357421875,0.001972198486328125,0.001461029052734375,0.001552581787109375,0.001636505126953125,0.001712799072265625,0.001804351806640625
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.meanCI_95.lowerLimit,3.7747173008374872,4.511615535580308,5.4351589790194215,6.308604327582204,7.545854446801693,5.4829347650319,6.531265388590873,7.6939299753839565,8.937326967963408,10.601356893929461,7.693942733319295,9.230386532226612,10.708370694621339,12.33030325310485,14.288621468572591,9.808388884099957,11.626948854210523,13.269762897746643,15.158359308920936,17.251925033883943,11.48848423789565,13.474913826365695,15.241033725072473,17.389304421591607,19.519349352930703,12.89999467869148,15.153502540356314,17.19167888953784,19.643831818341855,22.029348036779297
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.candlesToExit.meanCI_95.upperLimit,4.389461803640128,5.2372766357638465,6.315235965688315,7.320468354122063,8.842686287307524,6.241593536854892,7.478219706260077,8.84614222678211,10.379633891591443,12.453748454530812,8.726347121753184,10.49585375468313,12.182906170106852,14.082012677283375,16.431884149404933,11.034926880154947,13.123051145789466,14.959674331690591,17.155388551889068,19.591318209359294,12.886140708525277,15.22618306577323,17.231939247900474,19.75456949808301,22.17196897504361,14.395477918607975,17.00319501650972,19.35772297133942,22.184925743314704,24.90809086840148
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.false.exitInfo.timeToExitSec.summary.mean,244.9253731343283,292.4667651403252,352.51184834123217,408.8721804511277,491.6562220232766,351.73584905660397,420.28455284552837,496.202166064982,579.5088257866456,691.6531604538087,492.60869565217405,591.7872086072925,686.7383059418461,792.3694779116464,921.615168539325,625.299472927647,742.4999999999993,846.8831168831176,969.4124358243013,1105.2972972972968,731.2387483926274,861.0329067641684,974.1891891891901,1114.31621759024,1250.7395498392298,818.864177918983,964.7009267059815,1096.4820558263189,1254.8627268496969,1408.1231671554249
